customer_id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,name,occupation,risk_rating,is_pep,avg_monthly_volume,volume_deviation_pct
1740,36,67,1983,12,Male,42720 East Drive,42.86,-88.33,$28215,57532.0,61268.0,735,4,Stefanie Hart,Sales,Low,False,5853.540000000001,0.22092887436557065
1754,34,67,1985,11,Female,97 Fourth Drive,34.58,-94.23,$12910,26325.0,32456.0,562,1,Joy Peterson,Manager,Low,False,2945.1683333333335,0.3425268755935424
1184,70,74,1950,1,Male,20382 Park Drive,37.56,-121.98,$33727,68765.0,75608.0,798,5,Ruth Richard,Retired,Low,False,7132.615000000001,0.24469395768196037
1440,26,58,1993,4,Male,7344 Oak Drive,41.42,-78.55,$18965,38670.0,80894.0,630,1,Randall Greene,Engineer,Low,False,4020.5483333333336,0.2476488233772951
200,57,65,1962,11,Female,4940 Ocean View Drive,38.21,-82.56,$17918,36528.0,109785.0,701,3,Heidi Chavez,Nurse,Low,False,3999.85,0.31401116951379754
1446,28,61,1991,4,Male,54 Burns Avenue,34.02,-94.73,$13811,28163.0,50872.0,689,4,Matthew Smith,Engineer,Low,False,3210.1316666666667,0.3678081170329866
1263,56,70,1963,8,Female,212 Mountain View Lane,33.95,-84.54,$17977,36652.0,60949.0,600,3,Mark Marsh,Engineer,Low,False,3944.045,0.29129488158899924
1483,18,70,2001,12,Male,65690 Bayview Lane,41.93,-71.29,$26693,54427.0,96369.0,714,2,Jacqueline Rodriguez,Student,Low,False,30869.50833333333,5.806072353794991
1085,27,66,1992,6,Female,563 Jefferson Boulevard,32.97,-117.02,$36390,74198.0,16084.0,838,3,Katherine Underwood,Manager,Low,False,7581.781666666667,0.22619720208091867
1961,18,66,2002,1,Male,6295 Norfolk Boulevard,35.59,-77.37,$17116,34904.0,46002.0,657,2,Jennifer King,Student,Low,False,3812.47,0.3107277102910841
776,55,73,1964,12,Male,905 West Avenue,35.1,-90.0,$47798,97455.0,219213.0,616,2,Bryan Phelps,Nurse,Low,False,9799.856666666667,0.20669314042378534
890,37,66,1983,1,Female,911 Ocean Boulevard,33.87,-117.89,$25592,52181.0,26792.0,727,2,Roger Lee,Nurse,Low,False,5452.555,0.25391732622985386
1445,68,68,1951,6,Male,8199 Park Boulevard,41.12,-85.87,$17969,27939.0,11243.0,841,5,Peter Williams,Retired,Low,False,3033.558333333333,0.30293496546046733
74,54,74,1965,5,Female,1444 Plum Boulevard,38.86,-104.76,$20579,41957.0,151027.0,783,3,Megan Martinez,Nurse,Low,False,4435.615000000001,0.2686173939986177
1216,26,61,1993,11,Female,9129 Lexington Lane,37.74,-84.29,$19666,40102.0,57857.0,601,6,Judith Lawrence,Sales,Low,False,4267.296666666666,0.2769328213056705
797,61,69,1958,9,Female,7945 Fourth Avenue,21.3,-157.85,$30410,62005.0,149968.0,651,9,Tracey Smith,Manager,Low,False,6548.423333333333,0.26733456979275866
610,18,58,2002,1,Male,36 First Drive,47.78,-117.45,$21609,44061.0,107955.0,713,4,Kristen Reynolds,Student,Low,False,4702.721666666667,0.28078482104355335
1917,49,69,1970,5,Male,3225 Lexington Street,40.92,-72.92,$28694,58503.0,37838.0,680,4,Tammy Norman,Nurse,Low,False,6080.511666666666,0.2472204844196024
975,28,67,1991,5,Female,34542 Ninth Drive,42.88,-78.85,$14456,29478.0,39224.0,675,2,Melissa Thompson,Sales,Low,False,41124.14833333334,15.740951896329467
109,29,66,1990,8,Female,933 Sussex Drive,45.6,-108.68,$19625,40005.0,37694.0,737,2,Ashley Sandoval,Teacher,Low,False,4397.585,0.3191106111736034
547,70,66,1949,5,Male,111 Hillside Avenue,42.62,-88.63,$18351,31901.0,16285.0,778,4,Erica Keith,Retired,Low,False,3428.4616666666666,0.2896630199680261
347,28,63,1991,8,Female,5671 Sussex Drive,25.77,-80.2,$21602,44046.0,57982.0,557,3,Lee Schwartz,Teacher,Low,False,4642.203333333334,0.26473323343776967
201,61,65,1958,5,Male,206 Pine Lane,41.52,-88.12,$17567,35823.0,96691.0,732,3,James Cooper,Sales,Low,False,3927.6216666666664,0.315675962370544
1368,29,69,1990,5,Female,637 Littlewood Drive,37.22,-77.28,$22059,44976.0,80109.0,717,2,Robert Taylor,Sales,Low,False,4626.155,0.2342996264674493
1547,28,66,1992,2,Male,768 Valley Stream Drive,43.54,-89.46,$19635,40035.0,69241.0,684,2,Stacey Hunt,Manager,Low,False,4254.816666666667,0.27532908704883235
1812,31,62,1988,5,Female,551 Essex Drive,34.78,-92.25,$25002,50978.0,76898.0,574,2,Kimberly Edwards,Manager,Low,False,5339.905,0.25699046647573465
1379,76,72,1943,6,Male,93374 11th Street,42.58,-82.91,$19780,34408.0,9107.0,701,4,Kristen Robinson,Retired,Low,False,3712.4850000000006,0.29475180190653355
82,22,68,1997,9,Female,6054 Main Avenue,41.83,-87.68,$0,2026.0,1417.0,779,1,Miguel Parks,Student,Low,False,307.00333333333333,0.8183810463968411
1053,59,66,1960,5,Male,756 El Camino Avenue,28.65,-81.18,$27255,55571.0,93460.0,636,3,Brandi Page,Teacher,Low,False,5732.766666666666,0.23793345449964903
1893,26,59,1993,12,Male,6222 Sixth Lane,43.1,-71.73,$26084,53182.0,99550.0,623,1,Cassandra Daniels,Nurse,Low,False,5634.756666666667,0.27142792674213084
955,33,67,1987,2,Male,6785 Valley Stream Boulevard,40.28,-80.6,$16648,33944.0,53353.0,798,4,Michelle Hodges,Teacher,Low,False,3729.0366666666664,0.31830190902663197
856,54,59,1965,7,Male,275 Tenth Street,38.98,-77.12,$56069,114318.0,328089.0,748,3,Lauren Bender,Nurse,Low,False,11398.881666666666,0.19654455116429598
1361,67,66,1952,12,Male,9385 Lincoln Drive,42.38,-83.1,$14848,28714.0,12978.0,638,2,Megan English,Retired,Low,False,3281.9233333333336,0.3715636971512155
261,41,66,1979,2,Male,7061 Littlewood Street,36.0,-114.96,$28985,59093.0,117325.0,737,5,Sherry Henderson,Nurse,Low,False,6001.641666666666,0.21875179801330102
64,39,68,1980,3,Female,95 12th Avenue,34.0,-118.03,$25242,51465.0,0.0,702,2,Brian James,Manager,Low,False,5324.173333333333,0.24142776644321387
1864,20,69,1999,8,Male,1177 Elm Avenue,42.79,-73.67,$24904,50776.0,19785.0,701,1,Anthony Adams,Student,Low,False,5170.5216666666665,0.22196037498030555
1768,28,65,1991,9,Female,3615 Lafayette Boulevard,40.43,-75.34,$25205,51391.0,84768.0,573,1,Victoria Vega,Engineer,Low,False,5348.973333333333,0.24900624622988463
1151,53,65,1966,12,Male,353 South Boulevard,40.35,-74.65,$0,920.0,1914.0,788,3,Antonio Mueller,Engineer,Low,False,132.55833333333334,0.7290217391304349
356,50,73,1969,10,Female,24 River Avenue,27.19,-80.24,$20315,41420.0,0.0,691,5,Joshua Howard,Sales,Low,False,4387.303333333333,0.27106808305166585
1393,52,67,1967,4,Female,6467 Birch Street,41.25,-97.12,$16901,34460.0,43936.0,692,2,Luis Lowe,Manager,Low,False,25577.646666666667,7.906899593731863
865,41,65,1979,2,Male,9684 Grant Drive,38.06,-78.9,$18531,37786.0,107692.0,693,5,Courtney Holland,Nurse,Low,False,4155.388333333333,0.3196596623087917
1914,21,70,1998,4,Female,5259 Lake Drive,36.78,-76.08,$20678,42161.0,59210.0,672,1,Jorge Robles,Student,Low,False,4478.965,0.274817485353763
1641,30,69,1989,3,Male,3636 El Camino Avenue,39.09,-84.51,$25503,51998.0,73575.0,640,1,Melissa Williams,Engineer,Low,False,5319.493333333333,0.22762260086926417
707,22,67,1997,12,Female,5941 South Lane,34.72,-82.78,$18271,37253.0,63522.0,576,1,Jason French,Student,Low,False,3996.661666666667,0.2874114836389016
3,49,65,1970,12,Male,840 Elm Avenue,33.89,-98.51,$13705,27943.0,18693.0,681,4,Tracy Brown,Nurse,Low,False,3046.7116666666666,0.3083970940843861
754,76,69,1943,3,Female,15 Elm Lane,33.69,-78.89,$19025,32817.0,27209.0,705,6,Christina Melton,Retired,Low,False,3544.286666666667,0.2960185269829662
148,62,66,1957,8,Male,7378 Park Lane,43.6,-71.74,$18972,38681.0,113190.0,663,5,Jessica Perez,Engineer,Low,False,4074.3433333333337,0.2639828339494843
127,48,68,1971,7,Male,671 Little Creek Street,31.7,-86.26,$15474,31553.0,63938.0,729,3,Michelle Richardson,Engineer,Low,False,3366.411666666667,0.2802884036383229
1675,36,70,1983,8,Male,97 Little Creek Boulevard,47.14,-122.32,$24519,49993.0,52978.0,767,3,Nancy Gonzalez,Engineer,Low,False,5126.23,0.23046746544516222
747,63,64,1956,4,Male,716 Lafayette Street,39.33,-82.23,$14137,28828.0,49793.0,687,4,Cheryl Cole,Manager,Low,False,3165.933333333334,0.31785763840710435
1942,77,63,1942,3,Female,2073 South Avenue,40.71,-73.99,$0,1.0,0.0,673,3,Mrs. Tonya Moss,Retired,Low,False,0.09000000000000001,0.08000000000000007
452,31,74,1988,3,Male,557 Catherine Drive,29.76,-95.38,$31072,63356.0,140107.0,704,5,Andrew Ramirez,Teacher,Low,False,6565.313333333333,0.24350905991539862
1157,33,58,1986,12,Female,1884 Lake Avenue,32.98,-96.89,$28213,57526.0,82715.0,812,1,Christopher Singleton,Nurse,Low,False,5872.965,0.22510829885616943
1534,36,65,1983,7,Male,1531 North Lane,39.9,-74.99,$39626,80794.0,3867.0,803,2,John Pineda,Manager,Low,False,8345.578333333333,0.23953437136421024
1086,57,64,1962,12,Female,442 Burns Boulevard,42.02,-71.21,$37407,76274.0,102611.0,698,2,Timothy Carlson,Manager,Low,False,23552.923333333336,2.705523245142513
1984,29,60,1990,5,Female,8265 Mountain View Drive,43.97,-88.95,$19059,38861.0,62080.0,528,1,Lori Cameron,Manager,Low,False,4114.121666666667,0.27041146650883935
835,32,65,1987,4,Male,549 Rose Drive,29.79,-90.82,$22223,45312.0,11788.0,681,4,Richard Pierce,Manager,Low,False,4750.138333333333,0.257981550141243
758,63,68,1956,12,Male,39126 El Camino Boulevard,34.09,-118.13,$21178,43180.0,36832.0,764,5,Michael Fox,Manager,Low,False,4596.1066666666675,0.2772876331635019
1795,25,66,1994,10,Female,79 Hill Avenue,45.25,-93.33,$29580,60310.0,91017.0,647,6,Kelly Hartman,Sales,Low,False,6255.316666666667,0.24463273089039966
1221,64,69,1955,11,Female,6606 Jefferson Avenue,33.92,-117.24,$15079,30747.0,51667.0,850,4,Joshua Powell,Nurse,Low,False,3332.4449999999997,0.3005932286076689
1821,21,68,1998,9,Male,740 Burns Lane,38.27,-104.62,$21394,43617.0,16661.0,803,3,Stephen Alvarado,Student,Low,False,22287.213333333333,5.131704610587615
1248,51,71,1968,7,Female,32299 Federal Street,42.68,-89.01,$21278,43386.0,2192.0,698,3,Edward Clements,Manager,Low,False,4385.651666666667,0.21301387544369152
1900,62,62,1958,2,Female,690 Oak Street,43.06,-87.96,$19483,36465.0,12789.0,688,1,Karen Hoffman,Nurse,Low,False,3953.34,0.3009757301522008
597,72,66,1948,1,Male,5138 North Drive,37.74,-122.44,$51692,65055.0,1676.0,736,6,Marie Wilson,Retired,Low,False,6697.34,0.23538667281531014
1620,21,68,1998,6,Male,2537 Forest Boulevard,32.33,-96.62,$18112,36924.0,71952.0,701,3,David May,Student,Low,False,3924.3816666666667,0.27539215686274515
1213,34,69,1985,11,Male,860 George Avenue,38.62,-122.61,$21373,43579.0,96994.0,795,3,Dana Williams,Sales,Low,False,4716.884999999999,0.2988508226439339
619,54,65,1965,12,Male,498 Littlewood Avenue,44.01,-92.47,$26478,53986.0,58381.0,748,4,Jane Hogan,Sales,Low,False,5615.360000000001,0.24818138035787068
1043,21,61,1998,9,Female,95 Burns Drive,42.37,-71.11,$47637,97127.0,210206.0,660,2,David Ramsey,Student,Low,False,9798.103333333334,0.21055154591411265
394,52,71,1967,4,Male,514 Pine Boulevard,41.09,-73.55,$34138,69604.0,47193.0,684,4,Jose Townsend,Nurse,Low,False,7070.349999999999,0.2189558071375208
1376,49,68,1971,1,Female,97536 Summit Street,30.51,-97.83,$30418,62019.0,85666.0,543,4,Katie Tucker,Engineer,Low,False,6307.986666666667,0.22052661281220265
834,19,68,2000,11,Male,723 Summit Drive,33.95,-118.36,$15965,32550.0,82878.0,746,6,Matthew Flores,Student,Low,False,3582.9149999999995,0.32089032258064504
837,30,65,1989,4,Male,445 Fifth Avenue,39.15,-80.35,$17701,36092.0,63276.0,679,1,Brendan Bonilla,Teacher,Low,False,3852.778333333333,0.2809858140308101
1257,55,67,1964,7,Male,287 Pine Lane,47.79,-122.3,$23668,48259.0,146774.0,721,3,Kim Sims,Engineer,Low,False,5091.163333333333,0.26595992457365447
1966,42,68,1977,11,Male,3835 Norfolk Street,36.05,-90.51,$15447,31499.0,45661.0,782,4,Mark Lewis,Engineer,Low,False,3342.4933333333333,0.27337121813390897
358,36,71,1983,7,Female,65 Fifth Lane,34.17,-82.37,$15243,31079.0,91845.0,605,2,Sara Harris,Engineer,Low,False,3280.536666666667,0.2666572283535507
912,46,66,1973,8,Male,1833 George Drive,25.77,-80.2,$23244,47395.0,41381.0,755,2,Sherry Figueroa,Manager,Low,False,5089.208333333333,0.2885430952632134
605,42,73,1977,10,Male,663 Summit Boulevard,40.64,-73.94,$23316,47542.0,2667.0,725,3,Robert Jones,Sales,Low,False,5072.111666666667,0.2802435741028984
1362,58,67,1962,1,Male,3385 Hill Lane,38.78,-77.27,$35563,72510.0,44317.0,727,4,Allison Love,Engineer,Low,False,7459.501666666667,0.23450586126051584
1513,48,66,1972,2,Male,8849 West Drive,41.3,-73.13,$32240,65736.0,206000.0,733,3,Benjamin Thompson,Sales,Low,False,6749.365000000001,0.2320856151880249
1521,71,71,1948,3,Female,557 Burns Boulevard,32.75,-97.77,$19120,19581.0,21424.0,706,3,Benjamin Underwood,Retired,Low,False,2297.353333333333,0.40790766559419833
564,57,64,1962,6,Male,2288 Pine Lane,44.08,-70.24,$20800,42411.0,111077.0,765,2,Jennifer Hayes,Nurse,Low,False,4600.743333333333,0.3017594491995001
1309,87,64,1932,4,Female,115 Bayview Lane,47.61,-122.3,$37485,55902.0,3385.0,531,1,Eugene Price,Retired,Low,False,5871.786666666667,0.26044578011520164
1583,38,68,1981,10,Male,182 Valley Street,40.04,-76.3,$25917,52844.0,0.0,826,3,Aaron Cortez,Teacher,Low,False,5462.62,0.24047081977140267
1885,46,65,1973,9,Male,189 Forest Street,33.99,-83.72,$18171,37056.0,75730.0,753,4,Patrick Williams,Nurse,Low,False,3999.6299999999997,0.295216968911917
1566,44,64,1976,1,Male,48 Fourth Avenue,38.69,-121.31,$19726,40220.0,106171.0,718,3,Heather Shaw,Nurse,Low,False,4154.745,0.2396056688214819
401,81,71,1938,9,Male,84497 Valley Stream Drive,34.2,-118.39,$15239,28644.0,879.0,806,7,Michael Obrien,Retired,Low,False,3193.6666666666665,0.3379416282642089
15,52,66,1968,2,Female,401 Bayview Lane,34.02,-118.31,$14553,29673.0,12950.0,788,3,Timothy James,Manager,Low,False,3154.1000000000004,0.2755434233141241
1666,61,62,1958,12,Male,649 Spruce Boulevard,32.29,-81.23,$23029,46954.0,69753.0,578,4,Amanda Moore,Teacher,Low,False,5088.468333333333,0.3004561911658218
509,33,66,1986,7,Male,239 Sussex Drive,38.41,-82.43,$21842,44534.0,107410.0,702,4,Paul Robles,Nurse,Low,False,4740.49,0.2773584227781021
954,51,65,1968,6,Male,691 Ocean View Street,33.93,-117.49,$18619,37963.0,102716.0,772,4,Elizabeth Walters,Nurse,Low,False,4019.5166666666664,0.270558175065195
832,40,67,1979,5,Female,8799 Elm Avenue,33.2,-96.65,$24684,50329.0,76759.0,625,4,Stephen Sanford,Teacher,Low,False,5291.908333333334,0.2617556478372312
1046,44,66,1975,6,Male,9414 Summit Boulevard,39.95,-75.16,$18007,36715.0,74022.0,547,4,Maria Bernard,Teacher,Low,False,3827.945,0.2511327795179083
630,60,66,1959,7,Male,1583 Grant Avenue,30.33,-81.65,$19382,39521.0,61861.0,491,3,Shaun Thomas,Nurse,Low,False,4209.965,0.2782971078667038
1561,78,67,1941,5,Female,245 Martin Luther King Drive,35.0,-80.94,$26707,51014.0,23366.0,759,4,Kenneth Long,Retired,Low,False,5334.538333333333,0.2548410240326183
1548,41,65,1978,10,Male,439 George Avenue,40.5,-111.7,$35834,73067.0,6332.0,721,3,Angela Clark,Teacher,Low,False,7343.8983333333335,0.2061091874580864
221,63,65,1956,12,Female,560 Eighth Boulevard,37.7,-122.12,$21669,44183.0,89852.0,850,4,Molly Lewis,Nurse,Low,False,4743.1449999999995,0.28822714618744744
1991,21,65,1998,10,Male,979 Fifth Avenue,39.98,-82.98,$11243,22922.0,9004.0,694,1,Sarah Thomas,Student,Low,False,2646.061666666667,0.38525172323532003
1328,28,68,1992,1,Female,441 Rose Lane,40.16,-83.06,$41682,84987.0,162718.0,600,2,Luis King,Nurse,Low,False,8681.116666666667,0.2257568804640709
1901,63,69,1956,3,Female,292 First Avenue,43.69,-84.76,$16542,33728.0,107287.0,730,3,Michael Bradley,Manager,Low,False,3567.83,0.2693892314990512
665,81,65,1939,1,Female,374 Lexington Street,41.23,-80.81,$12406,11613.0,427.0,790,8,Paul Branch,Retired,Low,False,1480.6049999999998,0.5299457504520795
442,47,66,1972,8,Male,801 12th Drive,38.33,-90.4,$23836,48600.0,23992.0,791,5,Maria Jones,Engineer,Low,False,5088.078333333333,0.2563156378600822
1626,58,63,1961,7,Male,9212 Plum Avenue,35.15,-89.75,$29571,60292.0,114223.0,531,1,Danielle Gonzalez,Nurse,Low,False,6182.331666666666,0.23047800703244203
1539,42,61,1977,3,Female,215 Main Drive,42.82,-83.25,$28463,58034.0,129546.0,676,2,Tiffany Howard,Sales,Low,False,5874.888333333333,0.2147820243305649
601,68,67,1951,7,Male,5828 Wessex Drive,28.5,-81.37,$15849,43004.0,15304.0,761,6,Cynthia Mitchell,Retired,Low,False,4471.83,0.24783648032741137
541,51,70,1968,7,Female,2699 Littlewood Avenue,35.63,-95.95,$14293,29144.0,35268.0,645,1,Corey Tucker,Engineer,Low,False,3190.9233333333336,0.31385808399670606
210,46,63,1973,8,Male,7677 Little Creek Drive,29.45,-98.5,$12677,25850.0,56285.0,630,1,Matthew Steele,Engineer,Low,False,2747.486666666666,0.2754290135396517
206,28,59,1992,2,Female,4633 Sixth Avenue,42.89,-85.72,$18431,37583.0,51633.0,782,2,Keith Aguirre,Engineer,Low,False,3868.111666666666,0.23506212915413874
926,20,60,1999,11,Female,88 George Street,41.14,-81.36,$20305,41403.0,206131.0,776,1,Caroline Edwards,Student,Low,False,4325.565,0.2536961089776103
115,61,69,1958,7,Male,386 11th Lane,40.93,-73.72,$49546,101018.0,78115.0,748,6,Michelle Davidson,Manager,Low,False,37092.93833333333,3.406296501613574
1779,30,69,1989,4,Male,989 Hill Lane,33.46,-82.5,$15755,32125.0,58712.0,733,2,Ian Frazier,Nurse,Low,False,3477.528333333333,0.2989989105058365
248,80,67,1939,12,Female,80471 Eighth Street,27.95,-82.48,$13254,13596.0,352.0,684,4,John Griffin,Retired,Low,False,28474.99166666667,24.132384524860253
1003,51,62,1968,11,Male,2003 Ninth Avenue,40.2,-74.78,$39495,80526.0,117380.0,632,1,Katelyn Rodriguez,Manager,Low,False,8167.783333333333,0.21716464247572206
294,36,59,1983,8,Male,99 Mill Lane,33.83,-83.89,$21556,43953.0,76915.0,607,1,Angela Ramirez,Nurse,Low,False,4623.51,0.2623056446658932
118,56,68,1963,12,Female,407 Seventh Lane,33.52,-86.79,$15471,31533.0,42315.0,753,3,Stephanie Gonzalez,Manager,Low,False,3401.318333333334,0.29438429581708075
292,23,65,1996,9,Female,871 Second Street,32.79,-116.96,$20947,42711.0,48493.0,717,1,Lori Luna,Student,Low,False,4420.849999999999,0.24207347053452266
755,74,67,1945,11,Female,951 11th Avenue,33.82,-78.67,$13409,23137.0,4871.0,642,5,Sarah Welch,Retired,Low,False,2695.3283333333334,0.3979314517871808
1878,18,64,2002,1,Male,631 Elm Drive,34.32,-118.38,$19508,39778.0,60850.0,702,1,Lauren Hammond,Student,Low,False,4212.490000000001,0.27079993966514165
1432,42,72,1977,8,Male,78 Lexington Street,40.96,-74.61,$34205,69747.0,80763.0,741,4,Andrew Green,Manager,Low,False,7106.426666666666,0.22266362710940965
456,54,63,1965,10,Male,600 Grant Lane,26.63,-81.99,$17140,34947.0,49024.0,751,3,Kimberly Valdez,Sales,Low,False,3732.5033333333326,0.2816562222794516
623,63,60,1956,4,Male,3283 Park Lane,41.53,-87.87,$32083,77961.0,39811.0,616,3,James Vance,Manager,Low,False,7830.233333333334,0.20525390900578497
1426,22,66,1997,4,Female,37 Norfolk Boulevard,40.33,-74.03,$56252,114692.0,91575.0,805,2,Shannon Anderson,Student,Low,False,11464.738333333333,0.1995331845289993
47,47,62,1972,9,Male,523 Federal Drive,40.84,-73.87,$12475,25434.0,45540.0,712,4,Ann Cox,Teacher,Low,False,2769.8266666666664,0.30683022725485565
760,56,64,1964,2,Female,532 Sixth Drive,39.98,-82.98,$18420,37558.0,72514.0,778,3,David Maynard,Sales,Low,False,4019.905,0.2843830874913467
956,30,66,1989,12,Female,714 North Drive,39.98,-82.98,$23104,47110.0,57159.0,804,2,Miss Nicole Taylor,Manager,Low,False,4859.785000000001,0.23789895988112955
194,52,68,1968,2,Male,531 Pine Avenue,40.34,-85.35,$15048,30681.0,81680.0,746,4,Keith Knight,Engineer,Low,False,3353.933333333334,0.3117955738078943
693,20,66,1999,8,Female,5342 Valley Stream Avenue,33.09,-96.88,$31905,65051.0,220951.0,703,2,Brianna Dennis,Student,Low,False,6591.221666666667,0.21588691949393557
1246,49,67,1970,5,Female,7499 Lake Boulevard,30.76,-88.12,$15207,31008.0,60527.0,713,4,Amanda Juarez,Teacher,Low,False,3364.895,0.302203947368421
641,62,68,1957,11,Male,878 Forest Street,39.98,-82.98,$18420,37556.0,0.0,735,6,Dennis Young,Teacher,Low,False,4049.6,0.2939397166897432
1060,76,68,1944,2,Male,359 Valley Street,39.77,-86.14,$17909,21547.0,16040.0,785,5,Kelly Moody,Retired,Low,False,2433.555,0.35530050587088674
1292,20,68,1999,4,Male,176 River Boulevard,35.7,-89.99,$14249,29051.0,5819.0,774,2,Thomas Keith,Student,Low,False,3282.8716666666664,0.35604488657877525
1113,19,69,2000,5,Female,700 Madison Lane,41.76,-88.29,$14200,28953.0,3619.0,738,2,Matthew Garcia,Student,Low,False,3261.868333333334,0.3519296791351503
245,39,65,1980,7,Female,3 Main Street,26.11,-80.39,$28826,58774.0,94053.0,528,2,Madeline Hill,Teacher,Low,False,6008.555,0.2267781672167966
774,46,61,1973,7,Male,671 Essex Street,42.41,-114.59,$16378,33395.0,57774.0,588,2,Lauren Hudson,Sales,Low,False,3693.3216666666667,0.32714058990866896
1822,87,65,1933,1,Female,7736 Eighth Boulevard,27.09,-82.43,$14395,22894.0,1501.0,767,5,James Matthews,Retired,Low,False,2589.6383333333333,0.3573713636760723
1209,45,67,1974,6,Female,95 12th Drive,40.94,-73.86,$31299,63815.0,4832.0,699,6,Angela King,Manager,Low,False,6535.54,0.2289662305100681
